id,resource_id,ts,pp1,pp2,pp3,,activity,curtain,data,device_id,distance sensor,hours_since_today,light,light sensor,operation,participant,pp3,recipient,reed sensor,sender,Temperature,ts,window
9655,HH1_outdoor,2024-08-31T07:48:03,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",15,1725081408657,
9656,HH1_outdoor,2024-08-31T07:48:03,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",15,1725083283760,
9696,HH1_outdoor,2024-08-31T08:15:54,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",15,1725084954339,
9735,outdoor_sender,2024-08-31T08:45:14,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",16,1725083140570,
9736,outdoor_sender,2024-08-31T08:45:14,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",16,1725086714525,
9739,HH1_outdoor,2024-08-31T08:48:33,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",15.8125,1725084954339,
9740,HH1_outdoor,2024-08-31T08:48:34,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",15.8125,1725086914039,
9784,HH1_outdoor,2024-08-31T09:15:21,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",15.8125,1725088521551,
9827,outdoor_sender,2024-08-31T09:44:40,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",17.125,1725086714525,
9828,outdoor_sender,2024-08-31T09:44:40,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",17.125,1725090280293,
9876,HH1_outdoor,2024-08-31T10:14:55,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",15.8125,1725092095230,
9917,outdoor_sender,2024-08-31T10:44:13,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",18.1875,1725090280293,
9918,outdoor_sender,2024-08-31T10:44:13,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",18.1875,1725093853452,
9925,HH1_outdoor,2024-08-31T10:47:56,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",18.375,1725092095230,
9926,HH1_outdoor,2024-08-31T10:47:56,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",18.375,1725094076385,
9972,HH1_outdoor,2024-08-31T11:14:18,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",18.375,1725095658193,
10013,outdoor_sender,2024-08-31T11:43:47,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",19.5625,1725093853452,
10014,outdoor_sender,2024-08-31T11:43:47,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",19.5625,1725097427421,
10046,HH1_outdoor,2024-08-31T12:04:38,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",20.875,1725095658193,
10047,HH1_outdoor,2024-08-31T12:04:38,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",20.875,1725098678480,
10098,outdoor_sender,2024-08-31T12:43:18,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",19.5625,1725100998055,
10123,HH1_outdoor,2024-08-31T13:03:29,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",21.625,1725098678480,
10124,HH1_outdoor,2024-08-31T13:03:29,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",21.625,1725102209571,
10175,outdoor_sender,2024-08-31T13:42:50,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",19.5625,1725104570862,
10249,outdoor_sender,2024-08-31T14:42:18,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",19.5625,1725108138849,
10264,HH1_outdoor,2024-08-31T14:58:03,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",25.3125,1725102209571,
10265,HH1_outdoor,2024-08-31T14:58:03,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",25.3125,1725109083671,
10312,outdoor_sender,2024-08-31T15:41:49,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",19.5625,1725111709356,
10327,HH1_outdoor,2024-08-31T15:55:20,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",26.1875,1725109083671,
