id,device_id,ts,activity,pp1,pp2,pp3,,participant,recipient,sender,Temperature
395,3606,2024-08-31T16:53:36,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",26.625
396,3618,2024-08-31T17:08:28,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",25.3125
397,3606,2024-08-31T17:52:22,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",26.5625
398,3606,2024-08-31T18:51:38,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",24.4375
399,3618,2024-08-31T19:06:40,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",24.4375
400,3606,2024-08-31T19:49:20,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",22.75
401,3618,2024-08-31T20:05:42,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",23.5625
402,3606,2024-08-31T20:48:31,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",21.4375
403,3618,2024-08-31T21:04:44,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",22.625
404,3606,2024-08-31T21:47:24,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",20.6875
405,3618,2024-08-31T22:03:48,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",21.8125
406,3606,2024-08-31T22:46:51,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",19.8125
407,3618,2024-08-31T23:02:52,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",21.375
408,3606,2024-08-31T23:46:27,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",19.125
409,3618,2024-09-01T00:01:53,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",20.8125
410,3618,2024-09-01T01:00:59,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",20.25
411,3606,2024-09-01T01:43:17,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",18.125
412,3618,2024-09-01T02:00:03,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.75
413,3618,2024-09-01T02:59:08,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.4375
414,3618,2024-09-01T03:58:11,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.3125
415,3606,2024-09-01T04:41:02,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",17.0625
416,3618,2024-09-01T04:57:17,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.5
417,3606,2024-09-01T05:38:54,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",16.6875
418,3618,2024-09-01T05:56:19,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.0
419,3618,2024-09-01T06:55:27,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.0
420,3606,2024-09-01T07:50:23,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",16.9375
421,3618,2024-09-01T07:54:38,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.625
422,3606,2024-09-01T08:47:47,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",19.0625
423,3618,2024-09-01T08:53:40,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",21.3125
424,3606,2024-09-01T09:45:02,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",20.8125
425,3618,2024-09-01T09:53:39,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",36.1875
426,3606,2024-09-01T10:44:17,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",22.6875
427,3618,2024-09-01T10:53:00,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",34.5
428,3618,2024-09-01T11:52:09,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",31.75
429,3606,2024-09-01T12:39:57,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",26.75
430,3618,2024-09-01T12:51:13,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",32.5625
431,3618,2024-09-01T13:50:18,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",31.0
432,3618,2024-09-01T14:49:14,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",31.125
433,3606,2024-09-01T15:35:41,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",32.25
434,3618,2024-09-01T15:48:23,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",31.125
435,3618,2024-09-01T16:47:30,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",31.1875
436,3606,2024-09-01T16:52:53,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",33.125
437,3618,2024-09-01T17:46:38,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",30.8125
438,3618,2024-09-01T18:45:42,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",30.1875
439,3606,2024-09-01T18:57:43,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",29.875
440,3618,2024-09-01T19:44:41,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",29.0625
441,3618,2024-09-01T20:43:37,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",27.875
442,3618,2024-09-01T21:42:36,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",27.125
443,3606,2024-09-01T22:06:28,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",24.875
444,3618,2024-09-01T22:41:38,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",26.5
445,3618,2024-09-01T23:40:43,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",25.9375
446,3618,2024-09-02T00:39:44,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",25.0
447,3606,2024-09-02T01:00:46,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",21.75
448,3618,2024-09-02T01:38:45,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",24.1875
449,3606,2024-09-02T01:59:50,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",20.9375
450,3618,2024-09-02T02:37:46,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",23.5
451,3606,2024-09-02T02:58:10,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",20.3125
452,3618,2024-09-02T03:36:52,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",23.0
453,3606,2024-09-02T04:26:37,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",20.3125
454,3618,2024-09-02T04:35:53,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",22.5
455,3606,2024-09-02T05:23:29,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",19.875
456,3618,2024-09-02T05:34:57,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",21.9375
457,3606,2024-09-02T06:21:05,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",19.625
458,3618,2024-09-02T06:34:05,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",21.5625
459,3606,2024-09-02T07:19:20,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",19.375
460,3618,2024-09-02T07:33:13,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",21.6875
461,3618,2024-09-02T08:32:19,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",23.5625
462,3606,2024-09-02T09:22:00,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",21.375
463,3618,2024-09-02T09:31:55,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",35.4375
464,3606,2024-09-02T10:20:27,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",23.25
465,3618,2024-09-02T10:31:35,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",39.875
466,3606,2024-09-02T11:16:25,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",24.6875
467,3618,2024-09-02T11:30:49,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",37.625
468,3606,2024-09-02T12:23:39,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",26.5
469,3618,2024-09-02T12:29:41,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",35.5625
470,3606,2024-09-02T13:19:23,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",27.125
471,3618,2024-09-02T13:28:42,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",34.5625
472,3606,2024-09-02T14:24:32,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",28.5
473,3618,2024-09-02T14:27:46,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",33.125
474,3606,2024-09-02T15:20:18,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",30.1875
475,3618,2024-09-02T15:26:56,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",33.0625
476,3606,2024-09-02T16:20:03,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",28.5
477,3618,2024-09-02T16:26:04,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",32.9375
478,3618,2024-09-02T17:25:05,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",30.625
479,3618,2024-09-02T19:23:07,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",28.6875
480,3606,2024-09-02T19:23:49,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",19.3125
481,3606,2024-09-02T20:21:35,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",19.875
482,3618,2024-09-02T20:22:10,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",27.5
483,3618,2024-09-02T21:21:09,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",26.3125
484,3606,2024-09-02T21:35:24,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",19.75
485,3618,2024-09-02T22:20:14,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",25.6875
486,3606,2024-09-02T22:36:12,,H1,,,,"H1","HH_outdoor_temp","HH1_outdoor",19.75
487,3618,2024-09-02T23:19:14,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",25.1875
488,3618,2024-09-03T00:18:19,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",24.5625
489,3618,2024-09-03T01:17:20,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",24.3125
490,3618,2024-09-03T02:16:22,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",23.5
491,3618,2024-09-03T03:15:25,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",22.5
492,3618,2024-09-03T04:14:30,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",22.0
493,3618,2024-09-03T05:13:28,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",21.75
494,3618,2024-09-03T07:11:35,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",21.6875
495,3618,2024-09-03T08:10:42,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",22.5
496,3618,2024-09-03T09:09:47,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",22.6875
497,3618,2024-09-03T10:08:49,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",22.9375
498,3618,2024-09-03T11:07:59,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",24.375
499,3618,2024-09-03T12:07:09,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",25.9375
500,3618,2024-09-03T13:06:10,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",26.5
501,3618,2024-09-03T14:05:09,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",26.0
502,3618,2024-09-03T15:04:19,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",25.4375
503,3618,2024-09-03T16:03:17,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",25.9375
504,3618,2024-09-03T17:02:27,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",26.0
505,3618,2024-09-03T18:01:32,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",25.4375
506,3618,2024-09-03T19:00:40,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",24.875
507,3618,2024-09-03T19:59:34,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",22.625
508,3618,2024-09-03T20:58:40,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",22.0625
509,3618,2024-09-03T21:57:46,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",21.5
510,3618,2024-09-03T22:56:48,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",21.0
511,3618,2024-09-03T23:55:50,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",20.75
512,3618,2024-09-04T00:54:53,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",20.3125
513,3618,2024-09-04T01:53:58,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",20.25
514,3618,2024-09-04T02:53:02,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.9375
515,3618,2024-09-04T03:52:05,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.5
516,3618,2024-09-04T04:51:12,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.3125
517,3618,2024-09-04T05:50:08,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",18.5625
518,3618,2024-09-04T06:49:09,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",18.3125
519,3618,2024-09-04T07:48:13,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",18.4375
520,3618,2024-09-04T08:47:19,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",18.6875
521,3618,2024-09-04T09:46:26,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.1875
522,3618,2024-09-04T10:45:39,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",21.0
523,3618,2024-09-04T11:44:48,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",22.3125
524,3618,2024-09-04T12:44:06,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",24.0
525,3618,2024-09-04T13:43:14,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",23.6875
526,3618,2024-09-04T14:42:15,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",23.5625
527,3618,2024-09-04T15:41:25,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",24.875
528,3618,2024-09-04T16:40:32,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",23.625
529,3618,2024-09-04T17:39:36,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",23.25
530,3618,2024-09-04T18:38:38,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",22.875
531,3618,2024-09-04T19:37:43,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",22.0
532,3618,2024-09-04T20:36:37,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",21.375
533,3618,2024-09-04T21:35:39,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",20.9375
534,3618,2024-09-04T22:34:40,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",20.5
535,3618,2024-09-04T23:33:42,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.75
536,3618,2024-09-05T00:32:45,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.3125
537,3618,2024-09-05T02:30:53,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",18.25
538,3618,2024-09-05T03:29:58,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",17.875
539,3618,2024-09-05T04:29:02,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",17.75
540,3618,2024-09-05T05:28:04,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",17.5625
541,3618,2024-09-05T06:27:09,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",17.6875
542,3618,2024-09-05T07:26:10,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",17.6875
543,3618,2024-09-05T08:25:11,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",17.8125
544,3618,2024-09-05T09:24:11,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",18.1875
545,3618,2024-09-05T10:23:15,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",18.875
546,3618,2024-09-05T11:22:19,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.3125
547,3618,2024-09-05T12:21:31,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",20.125
548,3618,2024-09-05T13:20:43,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",20.9375
549,3618,2024-09-05T16:49:02,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",24.3125
550,3618,2024-09-05T17:48:12,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",24.75
551,3618,2024-09-05T18:47:15,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",24.1875
552,3618,2024-09-05T19:46:17,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",23.375
553,3618,2024-09-05T20:45:14,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",22.625
554,3618,2024-09-05T21:44:17,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",22.1875
555,3618,2024-09-05T22:43:14,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",21.875
556,3618,2024-09-05T23:42:21,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",21.3125
557,3618,2024-09-06T00:41:21,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",20.875
558,3618,2024-09-06T01:40:27,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",20.5
559,3618,2024-09-06T02:39:28,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",20.0625
560,3618,2024-09-06T03:38:28,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.8125
561,3618,2024-09-06T04:37:32,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.4375
562,3618,2024-09-06T05:36:35,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.625
563,3618,2024-09-06T06:35:36,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.6875
564,3618,2024-09-06T07:34:38,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.875
565,3618,2024-09-06T08:33:42,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",20.375
566,3623,2024-09-06T09:17:44,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor_test",23.875
567,3618,2024-09-06T09:32:49,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",20.875
568,3623,2024-09-06T10:15:40,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor_test",21.6875
569,3618,2024-09-06T10:31:55,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",21.0
570,3623,2024-09-06T11:14:24,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor_test",21.4375
571,3618,2024-09-06T11:30:52,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",21.625
572,3623,2024-09-06T12:13:06,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor_test",21.3125
573,3618,2024-09-06T12:29:52,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",21.5625
574,3623,2024-09-06T13:12:03,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor_test",21.3125
575,3618,2024-09-06T13:28:57,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",21.875
576,3623,2024-09-06T14:11:23,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",28.125
577,3618,2024-09-06T14:28:02,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",21.25
578,3623,2024-09-06T15:07:18,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",22.875
579,3618,2024-09-06T15:27:25,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",20.5
580,3623,2024-09-06T16:06:13,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",23.25
581,3618,2024-09-06T16:26:01,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.5625
582,3623,2024-09-06T17:05:08,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",19.375
583,3618,2024-09-06T17:25:03,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.8125
584,3623,2024-09-06T18:03:36,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",19.625
585,3618,2024-09-06T18:24:12,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.625
586,3623,2024-09-06T19:02:28,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",19.1875
587,3618,2024-09-06T19:23:13,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.25
588,3623,2024-09-06T20:00:37,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",18.9375
589,3618,2024-09-06T20:22:13,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.125
590,3623,2024-09-06T20:59:18,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",18.625
591,3618,2024-09-06T21:21:15,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",18.875
592,3623,2024-09-06T21:57:55,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",18.0
593,3618,2024-09-06T22:20:12,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",18.3125
594,3623,2024-09-06T22:56:29,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",17.75
595,3618,2024-09-06T23:19:10,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",18.3125
596,3623,2024-09-06T23:54:54,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",17.0625
597,3618,2024-09-07T00:18:12,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",17.625
598,3623,2024-09-07T00:53:37,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",17.3125
599,3618,2024-09-07T01:17:13,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",18.0625
600,3623,2024-09-07T01:52:27,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",17.625
601,3618,2024-09-07T02:16:17,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",18.0625
602,3623,2024-09-07T02:50:31,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",17.625
603,3618,2024-09-07T03:15:23,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",18.0
604,3623,2024-09-07T03:48:44,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",17.5
605,3618,2024-09-07T04:14:25,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",17.9375
606,3623,2024-09-07T04:47:17,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",17.6875
607,3618,2024-09-07T05:13:24,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",16.6875
608,3623,2024-09-07T05:45:58,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",16.3125
609,3618,2024-09-07T06:12:30,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",16.125
610,3623,2024-09-07T06:43:58,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",15.625
611,3618,2024-09-07T07:11:31,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",15.8125
612,3623,2024-09-07T07:42:49,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",15.4375
613,3618,2024-09-07T08:10:33,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",16.6875
614,3623,2024-09-07T08:40:59,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",16.5
615,3618,2024-09-07T09:09:42,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",18.75
616,3623,2024-09-07T09:39:53,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",18.0
617,3618,2024-09-07T10:09:10,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",23.0
618,3623,2024-09-07T10:38:46,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",19.375
619,3618,2024-09-07T11:09:04,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",28.125
620,3623,2024-09-07T11:37:32,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",20.8125
621,3618,2024-09-07T12:08:01,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",27.6875
622,3623,2024-09-07T12:36:32,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",21.75
623,3618,2024-09-07T13:07:00,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",28.125
624,3623,2024-09-07T13:36:59,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",22.875
625,3618,2024-09-07T14:06:04,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",27.875
626,3623,2024-09-07T14:34:14,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",23.25
627,3618,2024-09-07T15:05:08,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",28.125
628,3623,2024-09-07T15:33:01,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",24.5
629,3618,2024-09-07T16:04:07,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",27.75
630,3623,2024-09-07T16:32:02,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",24.4375
631,3618,2024-09-07T17:03:09,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",27.875
632,3623,2024-09-07T17:35:18,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",23.875
633,3618,2024-09-07T18:02:13,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",27.0
634,3623,2024-09-07T18:33:06,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",23.125
635,3618,2024-09-07T19:01:17,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",26.25
636,3623,2024-09-07T19:32:59,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",22.875
637,3618,2024-09-07T20:00:18,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",25.5625
638,3623,2024-09-07T20:30:09,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",22.125
639,3618,2024-09-07T20:59:20,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",24.75
640,3618,2024-09-07T21:58:24,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",24.3125
641,3618,2024-09-07T22:57:23,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",24.0625
642,3623,2024-09-07T23:27:53,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",21.6875
643,3618,2024-09-07T23:56:19,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",21.0
644,3618,2024-09-08T00:55:25,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",20.25
645,3623,2024-09-08T01:26:52,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",19.6875
646,3618,2024-09-08T01:54:24,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.125
647,3623,2024-09-08T02:27:14,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",19.25
648,3618,2024-09-08T02:53:32,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.1875
649,3623,2024-09-08T03:26:12,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",18.9375
650,3618,2024-09-08T03:52:35,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",19.125
651,3618,2024-09-08T04:51:40,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",18.4375
652,3623,2024-09-08T05:29:41,,H3,,,,"H3","HH_outdoor_temp","HH3_outdoor",18.125
653,3618,2024-09-08T05:50:44,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",18.0625
654,3618,2024-09-08T06:49:45,,H2,,,,"H2","HH_outdoor_temp","HH2_outdoor",17.4375
